t,x2
530,0.0550413803968366
531,0.0550076079271299
532,0.0549739372917816
533,0.05494036809034
534,0.0549068999223535
535,0.0548735323873702
536,0.0548402650849386
537,0.0548070976146068
538,0.0547740295759233
539,0.0547410605684363
540,0.0547081901916941
541,0.0546754180452451
542,0.0546427437286375
543,0.0546101668414196
544,0.0545776869831397
545,0.0545453037533462
546,0.0545130167738826
547,0.0544808257005617
548,0.0544487301730901
549,0.0544167298309797
550,0.0543848243137419
551,0.0543530132608884
552,0.054321296311931
553,0.0542896731063812
554,0.0542581432837506
555,0.054226706483551
556,0.0541953623452939
557,0.054164110508491
558,0.054132950612654
559,0.0541018822972945
560,0.0540709052019241
561,0.0540400189660544
562,0.0540092232291972
563,0.0539785176308641
564,0.0539479018105666
565,0.0539173754078166
566,0.053886938065003
567,0.0538565894553928
568,0.053826329258927
569,0.0537961571535408
570,0.0537660728171691
571,0.053736075927747
572,0.0537061661632095
573,0.0536763432014918
574,0.0536466067205287
575,0.0536169563982554
576,0.053587391912607
577,0.0535579129415184
578,0.0535285191629246
579,0.0534992102547609
580,0.0534699858949621
581,0.0534408457614634
582,0.0534117895321997
583,0.0533828168851062
584,0.0533539274981178
585,0.0533251210491696
586,0.0532963972161967
587,0.0532677556771341
588,0.0532391961099168
589,0.0532107181924799
590,0.0531823216027584
591,0.0531540060186874
592,0.0531257711182179
593,0.0530976166387773
594,0.0530695423389581
595,0.0530415479338069
596,0.0530136331383707
597,0.0529857976676961
598,0.0529580412368299
599,0.0529303635608189
600,0.05290276435471
601,0.0528752433335497
602,0.052847800212385
603,0.0528204347062626
604,0.0527931465302293
605,0.0527659353993319
606,0.0527388010286171
607,0.0527117431331317
608,0.0526847614279224
609,0.0526578556280361
610,0.0526310254485196
611,0.0526042706044195
612,0.0525775908107827
613,0.052550985782656
614,0.0525244552350861
615,0.0524979988831198
616,0.0524716164418039
617,0.0524453076261851
618,0.0524190721513102
619,0.0523929097499419
620,0.0523668202316245
621,0.0523408033536249
622,0.0523148588642717
623,0.0522889865118932
624,0.052263186044818
625,0.0522374572113744
626,0.0522117997598909
627,0.052186213438696
628,0.0521606979961181
629,0.0521352531804856
630,0.0521098787401271
631,0.0520845744233709
632,0.0520593399785456
633,0.0520341751539795
634,0.0520090796980011
635,0.0519840533589388
636,0.0519590958851212
637,0.0519342070248766
638,0.0519093865265336
639,0.0518846341384205
640,0.0518599496088657
641,0.0518353326861979
642,0.0518107831187453
643,0.0517863006548365
644,0.0517618850428
645,0.0517375360317148
646,0.0517132534343563
647,0.051689037061394
648,0.0516648866907674
649,0.0516408021004157
650,0.0516167830682784
651,0.0515928293722949
652,0.0515689407904044
653,0.0515451171005465
654,0.0515213580806604
655,0.0514976635086855
656,0.0514740331625613
657,0.0514504668202271
658,0.0514269642596222
659,0.0514035252586861
660,0.0513801495953581
661,0.0513568370475777
662,0.0513335873932841
663,0.0513104004104168
664,0.0512872758769151
665,0.0512642135707184
666,0.0512412132697661
667,0.0512182747519975
668,0.0511953977953521
669,0.0511725821777692
670,0.0511498276771883
671,0.0511271340715486
672,0.0511045011460643
673,0.0510819287129839
674,0.0510594165762846
675,0.0510369645387476
676,0.0510145724031547
677,0.0509922399722872
678,0.0509699670489267
679,0.0509477534358547
680,0.0509255989358528
681,0.0509035033517024
682,0.0508814664861851
683,0.0508594881420823
684,0.0508375681221757
685,0.0508157062292467
686,0.0507939022660768
687,0.0507721560354476
688,0.0507504673401405
689,0.0507288359829371
690,0.0507072617666189
691,0.0506857444939675
692,0.0506642839677643
693,0.0506428799907908
694,0.0506215323658286
695,0.0506002408956591
696,0.050579005383064
697,0.0505578256308247
698,0.0505367014442351
699,0.0505156326936516
700,0.0504946192263022
701,0.0504736608641299
702,0.0504527574290778
703,0.0504319087430889
704,0.0504111146281063
705,0.0503903749060732
706,0.0503696893989325
707,0.0503490579286273
708,0.0503284803171008
709,0.050307956386296
710,0.050287485958156
711,0.0502670688546238
712,0.0502467048976426
713,0.0502263939091553
714,0.0502061357108014
715,0.0501859301007874
716,0.0501657768970392
717,0.0501456759369218
718,0.0501256270578003
719,0.0501056300970396
720,0.0500856848920047
721,0.0500657912800607
722,0.0500459490985725
723,0.0500261581849053
724,0.0500064183764239
725,0.0499867295104935
726,0.0499670914244791
727,0.0499475039557455
728,0.049927966941658
729,0.0499084802195814
730,0.0498890436268808
