"t","x1","x2"
701,0.1314484563364027,0.22107664334104657
702,0.13144920018456469,0.2210775838769645
703,0.13144993645535585,0.2210785147913049
704,0.131450665225475,0.22107943617473594
705,0.13145138657162087,0.22108034811792585
706,0.13145210057049217,0.22108125071154286
707,0.13145280729878772,0.2210821440462552
708,0.13145350683299542,0.22108302821258713
709,0.13145419924034604,0.22108390329277297
710,0.1314548845829082,0.22108476936027108
711,0.13145556292431912,0.22108562648877583
712,0.13145623432821618,0.22108647475198154
713,0.13145689885823666,0.22108731422358258
714,0.1314575565780179,0.2210881449772733
715,0.13145820755119714,0.22108896708674808
716,0.13145885184141176,0.2210897806257012
717,0.13145948951229905,0.22109058566782708
718,0.13146012062749632,0.22109138228682004
719,0.13146074525091941,0.22109217055717972
720,0.13146136347887327,0.2210929506504393
721,0.1314619754081168,0.22109372275048572
722,0.13146258111758438,0.22109448699189357
723,0.13146318068621046,0.22109524350923754
724,0.13146377419292946,0.2210959924370922
725,0.13146436171667583,0.22109673391003218
726,0.13146494333638395,0.22109746806263214
727,0.13146551913098828,0.22109819502946665
728,0.13146608917942323,0.2210989149451104
729,0.13146665356062323,0.22109962794413796
730,0.1314672123535227,0.22110033416112396
